"x","y","elevation"
-113.184999879454,37.4741667631684,1926
-113.184166546121,37.4741667631684,1951
-113.183333212788,37.4741667631684,1982
-113.182499879454,37.4741667631684,2017
-113.181666546121,37.4741667631684,2039
-113.180833212788,37.4741667631684,2012
-113.179999879455,37.4741667631684,1984
-113.179166546121,37.4741667631684,1962
-113.178333212788,37.4741667631684,1947
-113.177499879455,37.4741667631684,2044
-113.176666546122,37.4741667631684,2130
-113.175833212788,37.4741667631684,2223
-113.174999879455,37.4741667631684,2309
-113.174166546122,37.4741667631684,2388
-113.173333212788,37.4741667631684,2420
-113.172499879455,37.4741667631684,2446
-113.171666546122,37.4741667631684,2457
-113.170833212789,37.4741667631684,2470
-113.169999879455,37.4741667631684,2474
-113.169166546122,37.4741667631684,2484
-113.168333212789,37.4741667631684,2503
-113.167499879456,37.4741667631684,2525
-113.166666546122,37.4741667631684,2542
-113.165833212789,37.4741667631684,2550
-113.164999879456,37.4741667631684,2557
-113.164166546122,37.4741667631684,2561
-113.163333212789,37.4741667631684,2559
-113.162499879456,37.4741667631684,2553
-113.161666546123,37.4741667631684,2553
-113.160833212789,37.4741667631684,2552
-113.159999879456,37.4741667631684,2554
-113.159166546123,37.4741667631684,2553
-113.158333212789,37.4741667631684,2556
-113.157499879456,37.4741667631684,2562
-113.156666546123,37.4741667631684,2557
-113.15583321279,37.4741667631684,2541
-113.154999879456,37.4741667631684,2535
-113.154166546123,37.4741667631684,2528
-113.15333321279,37.4741667631684,2530
-113.152499879456,37.4741667631684,2527
-113.151666546123,37.4741667631684,2517
-113.15083321279,37.4741667631684,2511
-113.149999879457,37.4741667631684,2511
-113.149166546123,37.4741667631684,2499
-113.14833321279,37.4741667631684,2486
-113.147499879457,37.4741667631684,2476
-113.146666546124,37.4741667631684,2485
-113.14583321279,37.4741667631684,2488
-113.144999879457,37.4741667631684,2489
-113.144166546124,37.4741667631684,2475
-113.14333321279,37.4741667631684,2448
-113.142499879457,37.4741667631684,2428
-113.141666546124,37.4741667631684,2412
-113.140833212791,37.4741667631684,2403
-113.139999879457,37.4741667631684,2401
-113.139166546124,37.4741667631684,2397
-113.138333212791,37.4741667631684,2386
-113.137499879457,37.4741667631684,2377
-113.136666546124,37.4741667631684,2365
-113.135833212791,37.4741667631684,2347
-113.134999879458,37.4741667631684,2334
-113.134166546124,37.4741667631684,2320
-113.133333212791,37.4741667631684,2310
-113.132499879458,37.4741667631684,2303
-113.131666546125,37.4741667631684,2298
-113.130833212791,37.4741667631684,2302
-113.129999879458,37.4741667631684,2312
-113.129166546125,37.4741667631684,2306
-113.128333212791,37.4741667631684,2302
-113.127499879458,37.4741667631684,2297
-113.126666546125,37.4741667631684,2287
-113.125833212792,37.4741667631684,2272
-113.124999879458,37.4741667631684,2251
-113.124166546125,37.4741667631684,2237
-113.123333212792,37.4741667631684,2227
-113.122499879459,37.4741667631684,2224
-113.121666546125,37.4741667631684,2214
-113.120833212792,37.4741667631684,2204
-113.119999879459,37.4741667631684,2199
-113.119166546125,37.4741667631684,2184
-113.118333212792,37.4741667631684,2154
-113.117499879459,37.4741667631684,2124
-113.116666546126,37.4741667631684,2097
-113.115833212792,37.4741667631684,2073
-113.114999879459,37.4741667631684,2075
-113.114166546126,37.4741667631684,2083
-113.113333212792,37.4741667631684,2067
-113.112499879459,37.4741667631684,2034
-113.111666546126,37.4741667631684,2023
-113.110833212793,37.4741667631684,2060
-113.109999879459,37.4741667631684,2100
-113.109166546126,37.4741667631684,2117
-113.108333212793,37.4741667631684,2120
-113.10749987946,37.4741667631684,2119
-113.106666546126,37.4741667631684,2120
-113.105833212793,37.4741667631684,2133
-113.10499987946,37.4741667631684,2146
-113.104166546126,37.4741667631684,2154
-113.103333212793,37.4741667631684,2159
-113.10249987946,37.4741667631684,2167
-113.101666546127,37.4741667631684,2172
-113.100833212793,37.4741667631684,2165
-113.09999987946,37.4741667631684,2160
-113.099166546127,37.4741667631684,2163
-113.098333212793,37.4741667631684,2159
-113.09749987946,37.4741667631684,2142
-113.096666546127,37.4741667631684,2128
-113.095833212794,37.4741667631684,2114
-113.09499987946,37.4741667631684,2102
-113.094166546127,37.4741667631684,2098
-113.093333212794,37.4741667631684,2104
-113.09249987946,37.4741667631684,2115
-113.091666546127,37.4741667631684,2123
-113.090833212794,37.4741667631684,2127
-113.089999879461,37.4741667631684,2141
-113.089166546127,37.4741667631684,2161
-113.088333212794,37.4741667631684,2174
-113.087499879461,37.4741667631684,2176
-113.086666546128,37.4741667631684,2178
-113.085833212794,37.4741667631684,2193
-113.084999879461,37.4741667631684,2216
-113.084166546128,37.4741667631684,2227
-113.083333212794,37.4741667631684,2224
-113.082499879461,37.4741667631684,2227
-113.081666546128,37.4741667631684,2245
-113.080833212795,37.4741667631684,2265
-113.079999879461,37.4741667631684,2266
-113.079166546128,37.4741667631684,2276
-113.078333212795,37.4741667631684,2283
-113.077499879461,37.4741667631684,2278
-113.076666546128,37.4741667631684,2287
-113.075833212795,37.4741667631684,2302
-113.074999879462,37.4741667631684,2313
-113.074166546128,37.4741667631684,2312
-113.073333212795,37.4741667631684,2318
-113.072499879462,37.4741667631684,2328
-113.071666546129,37.4741667631684,2346
-113.070833212795,37.4741667631684,2366
-113.069999879462,37.4741667631684,2384
-113.069166546129,37.4741667631684,2397
-113.068333212795,37.4741667631684,2409
-113.067499879462,37.4741667631684,2422
-113.066666546129,37.4741667631684,2441
-113.065833212796,37.4741667631684,2453
-113.064999879462,37.4741667631684,2468
-113.064166546129,37.4741667631684,2483
-113.063333212796,37.4741667631684,2500
-113.062499879462,37.4741667631684,2507
-113.061666546129,37.4741667631684,2519
-113.060833212796,37.4741667631684,2541
-113.059999879463,37.4741667631684,2549
-113.059166546129,37.4741667631684,2560
-113.058333212796,37.4741667631684,2574
-113.057499879463,37.4741667631684,2577
-113.05666654613,37.4741667631684,2592
-113.055833212796,37.4741667631684,2622
-113.054999879463,37.4741667631684,2650
-113.05416654613,37.4741667631684,2692
-113.053333212796,37.4741667631684,2742
-113.052499879463,37.4741667631684,2763
-113.05166654613,37.4741667631684,2744
-113.050833212797,37.4741667631684,2713
-113.049999879463,37.4741667631684,2689
-113.04916654613,37.4741667631684,2671
-113.048333212797,37.4741667631684,2648
-113.047499879464,37.4741667631684,2628
-113.04666654613,37.4741667631684,2616
-113.045833212797,37.4741667631684,2610
-113.044999879464,37.4741667631684,2595
-113.04416654613,37.4741667631684,2574
-113.043333212797,37.4741667631684,2560
-113.042499879464,37.4741667631684,2564
-113.041666546131,37.4741667631684,2581
-113.040833212797,37.4741667631684,2602
-113.039999879464,37.4741667631684,2620
-113.039166546131,37.4741667631684,2646
-113.038333212797,37.4741667631684,2669
-113.037499879464,37.4741667631684,2701
-113.036666546131,37.4741667631684,2740
-113.035833212798,37.4741667631684,2768
-113.034999879464,37.4741667631684,2786
-113.034166546131,37.4741667631684,2788
-113.033333212798,37.4741667631684,2782
-113.032499879464,37.4741667631684,2777
-113.031666546131,37.4741667631684,2771
-113.030833212798,37.4741667631684,2766
-113.029999879465,37.4741667631684,2757
-113.029166546131,37.4741667631684,2748
-113.028333212798,37.4741667631684,2733
-113.027499879465,37.4741667631684,2724
-113.026666546132,37.4741667631684,2719
-113.025833212798,37.4741667631684,2712
-113.024999879465,37.4741667631684,2701
-113.024166546132,37.4741667631684,2689
-113.023333212798,37.4741667631684,2670
-113.022499879465,37.4741667631684,2641
-113.021666546132,37.4741667631684,2619
-113.020833212799,37.4741667631684,2635
-113.019999879465,37.4741667631684,2666
-113.019166546132,37.4741667631684,2691
-113.018333212799,37.4741667631684,2704
-113.017499879466,37.4741667631684,2715
-113.016666546132,37.4741667631684,2714
-113.015833212799,37.4741667631684,2710
-113.014999879466,37.4741667631684,2707
-113.014166546132,37.4741667631684,2696
-113.013333212799,37.4741667631684,2697
-113.012499879466,37.4741667631684,2709
-113.011666546133,37.4741667631684,2715
-113.010833212799,37.4741667631684,2721
-113.009999879466,37.4741667631684,2731
-113.009166546133,37.4741667631684,2742
-113.008333212799,37.4741667631684,2757
-113.007499879466,37.4741667631684,2764
-113.006666546133,37.4741667631684,2762
-113.0058332128,37.4741667631684,2757
-113.004999879466,37.4741667631684,2749
-113.004166546133,37.4741667631684,2745
-113.0033332128,37.4741667631684,2743
-113.002499879466,37.4741667631684,2737
-113.001666546133,37.4741667631684,2732
-113.0008332128,37.4741667631684,2727
-112.999999879467,37.4741667631684,2722
-112.999166546133,37.4741667631684,2717
-112.9983332128,37.4741667631684,2706
-112.997499879467,37.4741667631684,2705
-112.996666546134,37.4741667631684,2696
-112.9958332128,37.4741667631684,2696
-112.994999879467,37.4741667631684,2704
-112.994166546134,37.4741667631684,2717
-112.9933332128,37.4741667631684,2721
-112.992499879467,37.4741667631684,2712
-112.991666546134,37.4741667631684,2706
-112.990833212801,37.4741667631684,2700
-112.989999879467,37.4741667631684,2695
-112.989166546134,37.4741667631684,2684
-112.988333212801,37.4741667631684,2670
-112.987499879467,37.4741667631684,2653
-112.986666546134,37.4741667631684,2629
-112.985833212801,37.4741667631684,2609
-112.984999879468,37.4741667631684,2572
-112.984166546134,37.4741667631684,2529
-112.983333212801,37.4741667631684,2493
-112.982499879468,37.4741667631684,2477
-112.981666546135,37.4741667631684,2459
-112.980833212801,37.4741667631684,2454
-112.979999879468,37.4741667631684,2453
-112.979166546135,37.4741667631684,2433
-112.978333212801,37.4741667631684,2415
-112.977499879468,37.4741667631684,2402
-112.976666546135,37.4741667631684,2382
-112.975833212802,37.4741667631684,2355
-112.974999879468,37.4741667631684,2333
-112.974166546135,37.4741667631684,2314
-112.973333212802,37.4741667631684,2291
-112.972499879469,37.4741667631684,2262
-112.971666546135,37.4741667631684,2231
-112.970833212802,37.4741667631684,2214
-112.969999879469,37.4741667631684,2208
-112.969166546135,37.4741667631684,2209
-112.968333212802,37.4741667631684,2220
-112.967499879469,37.4741667631684,2222
-112.966666546136,37.4741667631684,2228
-112.965833212802,37.4741667631684,2233
-112.964999879469,37.4741667631684,2238
-112.964166546136,37.4741667631684,2260
-112.963333212802,37.4741667631684,2294
-112.962499879469,37.4741667631684,2322
-112.961666546136,37.4741667631684,2308
-112.960833212803,37.4741667631684,2283
-112.959999879469,37.4741667631684,2274
-112.959166546136,37.4741667631684,2286
-112.958333212803,37.4741667631684,2324
-112.95749987947,37.4741667631684,2373
-112.956666546136,37.4741667631684,2431
-112.955833212803,37.4741667631684,2508
-112.95499987947,37.4741667631684,2560
-112.954166546136,37.4741667631684,2589
-112.953333212803,37.4741667631684,2596
-112.95249987947,37.4741667631684,2596
-112.951666546137,37.4741667631684,2593
-112.950833212803,37.4741667631684,2588
-112.94999987947,37.4741667631684,2577
-112.949166546137,37.4741667631684,2571
-112.948333212803,37.4741667631684,2573
-112.94749987947,37.4741667631684,2583
-112.946666546137,37.4741667631684,2587
-112.945833212804,37.4741667631684,2584
-112.94499987947,37.4741667631684,2578
-112.944166546137,37.4741667631684,2571
-112.943333212804,37.4741667631684,2567
-112.94249987947,37.4741667631684,2556
-112.941666546137,37.4741667631684,2547
-112.940833212804,37.4741667631684,2540
-112.939999879471,37.4741667631684,2527
-112.939166546137,37.4741667631684,2514
-112.938333212804,37.4741667631684,2511
-112.937499879471,37.4741667631684,2516
-112.936666546138,37.4741667631684,2526
-112.935833212804,37.4741667631684,2538
-112.934999879471,37.4741667631684,2544
-112.934166546138,37.4741667631684,2542
-112.933333212804,37.4741667631684,2551
-112.932499879471,37.4741667631684,2559
-112.931666546138,37.4741667631684,2560
-112.930833212805,37.4741667631684,2555
-112.929999879471,37.4741667631684,2547
-112.929166546138,37.4741667631684,2540
-112.928333212805,37.4741667631684,2528
-112.927499879471,37.4741667631684,2521
-112.926666546138,37.4741667631684,2514
-112.925833212805,37.4741667631684,2496
-112.924999879472,37.4741667631684,2487
-112.924166546138,37.4741667631684,2504
-112.923333212805,37.4741667631684,2521
-112.922499879472,37.4741667631684,2530
-112.921666546139,37.4741667631684,2528
-112.920833212805,37.4741667631684,2522
-112.919999879472,37.4741667631684,2516
-112.919166546139,37.4741667631684,2507
-112.918333212805,37.4741667631684,2498
-112.917499879472,37.4741667631684,2493
-112.916666546139,37.4741667631684,2484
-112.915833212806,37.4741667631684,2477
-112.914999879472,37.4741667631684,2462
-112.914166546139,37.4741667631684,2434
-112.913333212806,37.4741667631684,2367
-112.912499879472,37.4741667631684,2325
-112.911666546139,37.4741667631684,2293
-112.910833212806,37.4741667631684,2263
-112.909999879473,37.4741667631684,2245
-112.909166546139,37.4741667631684,2216
-112.908333212806,37.4741667631684,2182
-112.907499879473,37.4741667631684,2147
-112.90666654614,37.4741667631684,2123
-112.905833212806,37.4741667631684,2102
-112.904999879473,37.4741667631684,2084
-112.90416654614,37.4741667631684,2074
-112.903333212806,37.4741667631684,2071
-112.902499879473,37.4741667631684,2085
-112.90166654614,37.4741667631684,2103
-112.900833212807,37.4741667631684,2124
-112.899999879473,37.4741667631684,2146
-112.89916654614,37.4741667631684,2169
-112.898333212807,37.4741667631684,2197
-112.897499879474,37.4741667631684,2236
-112.89666654614,37.4741667631684,2276
-112.895833212807,37.4741667631684,2301
-112.894999879474,37.4741667631684,2350
-112.89416654614,37.4741667631684,2389
-112.893333212807,37.4741667631684,2405
-112.892499879474,37.4741667631684,2418
-112.891666546141,37.4741667631684,2430
-112.890833212807,37.4741667631684,2443
-112.889999879474,37.4741667631684,2448
-112.889166546141,37.4741667631684,2442
-112.888333212807,37.4741667631684,2433
-112.887499879474,37.4741667631684,2429
-112.886666546141,37.4741667631684,2423
-112.885833212808,37.4741667631684,2422
-112.884999879474,37.4741667631684,2419
-112.884166546141,37.4741667631684,2415
-112.883333212808,37.4741667631684,2409
-112.882499879474,37.4741667631684,2398
-112.881666546141,37.4741667631684,2384
-112.880833212808,37.4741667631684,2382
-112.879999879475,37.4741667631684,2390
-112.879166546141,37.4741667631684,2404
-112.878333212808,37.4741667631684,2430
-112.877499879475,37.4741667631684,2445
-112.876666546142,37.4741667631684,2447
-112.875833212808,37.4741667631684,2449
-112.874999879475,37.4741667631684,2451
-112.874166546142,37.4741667631684,2455
-112.873333212808,37.4741667631684,2461
-112.872499879475,37.4741667631684,2466
-112.871666546142,37.4741667631684,2468
-112.870833212809,37.4741667631684,2461
-112.869999879475,37.4741667631684,2450
-112.869166546142,37.4741667631684,2446
-112.868333212809,37.4741667631684,2451
-112.867499879476,37.4741667631684,2449
-112.866666546142,37.4741667631684,2444
-112.865833212809,37.4741667631684,2441
-112.864999879476,37.4741667631684,2443
-112.864166546142,37.4741667631684,2451
-112.863333212809,37.4741667631684,2452
-112.862499879476,37.4741667631684,2452
-112.861666546143,37.4741667631684,2450
-112.860833212809,37.4741667631684,2451
-112.859999879476,37.4741667631684,2454
-112.859166546143,37.4741667631684,2458
-112.858333212809,37.4741667631684,2463
-112.857499879476,37.4741667631684,2462
-112.856666546143,37.4741667631684,2462
-112.85583321281,37.4741667631684,2460
-112.854999879476,37.4741667631684,2456
-112.854166546143,37.4741667631684,2454
-112.85333321281,37.4741667631684,2454
-112.852499879476,37.4741667631684,2452
-113.239166546117,37.4733334298351,1549
-113.238333212784,37.4733334298351,1547
-113.237499879451,37.4733334298351,1548
-113.236666546118,37.4733334298351,1550
-113.235833212784,37.4733334298351,1549
-113.234999879451,37.4733334298351,1551
-113.234166546118,37.4733334298351,1550
-113.233333212784,37.4733334298351,1551
-113.232499879451,37.4733334298351,1551
-113.231666546118,37.4733334298351,1551
-113.230833212785,37.4733334298351,1550
-113.229999879451,37.4733334298351,1551
-113.229166546118,37.4733334298351,1552
-113.228333212785,37.4733334298351,1551
-113.227499879451,37.4733334298351,1552
-113.226666546118,37.4733334298351,1555
-113.225833212785,37.4733334298351,1558
-113.224999879452,37.4733334298351,1562
-113.224166546118,37.4733334298351,1565
-113.223333212785,37.4733334298351,1567
-113.222499879452,37.4733334298351,1572
-113.221666546119,37.4733334298351,1576
-113.220833212785,37.4733334298351,1582
-113.219999879452,37.4733334298351,1587
-113.219166546119,37.4733334298351,1595
-113.218333212785,37.4733334298351,1618
-113.217499879452,37.4733334298351,1638
-113.216666546119,37.4733334298351,1658
-113.215833212786,37.4733334298351,1682
-113.214999879452,37.4733334298351,1703
-113.214166546119,37.4733334298351,1715
-113.213333212786,37.4733334298351,1727
-113.212499879452,37.4733334298351,1739
-113.211666546119,37.4733334298351,1754
-113.210833212786,37.4733334298351,1756
-113.209999879453,37.4733334298351,1762
-113.209166546119,37.4733334298351,1780
-113.208333212786,37.4733334298351,1808
-113.207499879453,37.4733334298351,1836
-113.20666654612,37.4733334298351,1872
-113.205833212786,37.4733334298351,1925
-113.204999879453,37.4733334298351,1961
-113.20416654612,37.4733334298351,1948
-113.203333212786,37.4733334298351,1917
-113.202499879453,37.4733334298351,1894
-113.20166654612,37.4733334298351,1884
-113.200833212787,37.4733334298351,1881
-113.199999879453,37.4733334298351,1864
-113.19916654612,37.4733334298351,1876
-113.198333212787,37.4733334298351,1927
-113.197499879454,37.4733334298351,1999
-113.19666654612,37.4733334298351,2024
-113.195833212787,37.4733334298351,2008
-113.194999879454,37.4733334298351,1986
-113.19416654612,37.4733334298351,1963
-113.193333212787,37.4733334298351,1953
-113.192499879454,37.4733334298351,1947
-113.191666546121,37.4733334298351,1940
-113.190833212787,37.4733334298351,1931
-113.189999879454,37.4733334298351,1917
-113.189166546121,37.4733334298351,1898
-113.188333212787,37.4733334298351,1884
-113.187499879454,37.4733334298351,1888
-113.186666546121,37.4733334298351,1905
-113.185833212788,37.4733334298351,1907
-113.184999879454,37.4733334298351,1918
-113.184166546121,37.4733334298351,1944
-113.183333212788,37.4733334298351,1987
-113.182499879454,37.4733334298351,2025
-113.181666546121,37.4733334298351,2004
-113.180833212788,37.4733334298351,1967
-113.179999879455,37.4733334298351,1924
-113.179166546121,37.4733334298351,1903
-113.178333212788,37.4733334298351,1972
-113.177499879455,37.4733334298351,2049
-113.176666546122,37.4733334298351,2136
-113.175833212788,37.4733334298351,2220
-113.174999879455,37.4733334298351,2301
-113.174166546122,37.4733334298351,2400
-113.173333212788,37.4733334298351,2434
-113.172499879455,37.4733334298351,2466
-113.171666546122,37.4733334298351,2458
-113.170833212789,37.4733334298351,2444
-113.169999879455,37.4733334298351,2430
-113.169166546122,37.4733334298351,2434
-113.168333212789,37.4733334298351,2457
-113.167499879456,37.4733334298351,2485
-113.166666546122,37.4733334298351,2518
-113.165833212789,37.4733334298351,2536
-113.164999879456,37.4733334298351,2544
-113.164166546122,37.4733334298351,2547
-113.163333212789,37.4733334298351,2540
-113.162499879456,37.4733334298351,2528
-113.161666546123,37.4733334298351,2526
-113.160833212789,37.4733334298351,2527
-113.159999879456,37.4733334298351,2533
-113.159166546123,37.4733334298351,2535
-113.158333212789,37.4733334298351,2536
-113.157499879456,37.4733334298351,2537
-113.156666546123,37.4733334298351,2529
-113.15583321279,37.4733334298351,2516
-113.154999879456,37.4733334298351,2511
-113.154166546123,37.4733334298351,2509
-113.15333321279,37.4733334298351,2514
-113.152499879456,37.4733334298351,2513
-113.151666546123,37.4733334298351,2505
-113.15083321279,37.4733334298351,2506
-113.149999879457,37.4733334298351,2513
-113.149166546123,37.4733334298351,2513
-113.14833321279,37.4733334298351,2508
-113.147499879457,37.4733334298351,2504
-113.146666546124,37.4733334298351,2504
-113.14583321279,37.4733334298351,2502
-113.144999879457,37.4733334298351,2498
-113.144166546124,37.4733334298351,2485
-113.14333321279,37.4733334298351,2457
-113.142499879457,37.4733334298351,2440
-113.141666546124,37.4733334298351,2429
-113.140833212791,37.4733334298351,2421
-113.139999879457,37.4733334298351,2419
-113.139166546124,37.4733334298351,2414
-113.138333212791,37.4733334298351,2402
-113.137499879457,37.4733334298351,2388
-113.136666546124,37.4733334298351,2369
-113.135833212791,37.4733334298351,2355
-113.134999879458,37.4733334298351,2348
-113.134166546124,37.4733334298351,2343
-113.133333212791,37.4733334298351,2332
-113.132499879458,37.4733334298351,2323
-113.131666546125,37.4733334298351,2316
-113.130833212791,37.4733334298351,2321
-113.129999879458,37.4733334298351,2323
-113.129166546125,37.4733334298351,2315
-113.128333212791,37.4733334298351,2311
-113.127499879458,37.4733334298351,2305
-113.126666546125,37.4733334298351,2292
-113.125833212792,37.4733334298351,2281
-113.124999879458,37.4733334298351,2264
-113.124166546125,37.4733334298351,2246
-113.123333212792,37.4733334298351,2230
-113.122499879459,37.4733334298351,2221
-113.121666546125,37.4733334298351,2217
-113.120833212792,37.4733334298351,2214
-113.119999879459,37.4733334298351,2208
-113.119166546125,37.4733334298351,2199
-113.118333212792,37.4733334298351,2176
-113.117499879459,37.4733334298351,2139
-113.116666546126,37.4733334298351,2111
-113.115833212792,37.4733334298351,2082
-113.114999879459,37.4733334298351,2053
-113.114166546126,37.4733334298351,2041
-113.113333212792,37.4733334298351,2032
-113.112499879459,37.4733334298351,2016
-113.111666546126,37.4733334298351,2018
-113.110833212793,37.4733334298351,2048
-113.109999879459,37.4733334298351,2086
-113.109166546126,37.4733334298351,2096
-113.108333212793,37.4733334298351,2092
-113.10749987946,37.4733334298351,2094
-113.106666546126,37.4733334298351,2110
-113.105833212793,37.4733334298351,2130
-113.10499987946,37.4733334298351,2140
-113.104166546126,37.4733334298351,2147
-113.103333212793,37.4733334298351,2151
-113.10249987946,37.4733334298351,2158
-113.101666546127,37.4733334298351,2161
-113.100833212793,37.4733334298351,2153
-113.09999987946,37.4733334298351,2146
-113.099166546127,37.4733334298351,2143
-113.098333212793,37.4733334298351,2139
-113.09749987946,37.4733334298351,2118
-113.096666546127,37.4733334298351,2101
-113.095833212794,37.4733334298351,2088
-113.09499987946,37.4733334298351,2086
-113.094166546127,37.4733334298351,2099
-113.093333212794,37.4733334298351,2115
-113.09249987946,37.4733334298351,2125
-113.091666546127,37.4733334298351,2131
-113.090833212794,37.4733334298351,2140
-113.089999879461,37.4733334298351,2159
-113.089166546127,37.4733334298351,2172
-113.088333212794,37.4733334298351,2182
-113.087499879461,37.4733334298351,2182
-113.086666546128,37.4733334298351,2187
-113.085833212794,37.4733334298351,2197
-113.084999879461,37.4733334298351,2213
-113.084166546128,37.4733334298351,2232
-113.083333212794,37.4733334298351,2234
-113.082499879461,37.4733334298351,2228
-113.081666546128,37.4733334298351,2235
-113.080833212795,37.4733334298351,2254
-113.079999879461,37.4733334298351,2269
-113.079166546128,37.4733334298351,2278
-113.078333212795,37.4733334298351,2285
-113.077499879461,37.4733334298351,2289
-113.076666546128,37.4733334298351,2295
-113.075833212795,37.4733334298351,2306
-113.074999879462,37.4733334298351,2320
-113.074166546128,37.4733334298351,2332
-113.073333212795,37.4733334298351,2336
-113.072499879462,37.4733334298351,2338
-113.071666546129,37.4733334298351,2340
-113.070833212795,37.4733334298351,2353
-113.069999879462,37.4733334298351,2365
-113.069166546129,37.4733334298351,2380
-113.068333212795,37.4733334298351,2399
-113.067499879462,37.4733334298351,2412
-113.066666546129,37.4733334298351,2427
-113.065833212796,37.4733334298351,2443
-113.064999879462,37.4733334298351,2462
-113.064166546129,37.4733334298351,2485
-113.063333212796,37.4733334298351,2504
-113.062499879462,37.4733334298351,2512
-113.061666546129,37.4733334298351,2519
-113.060833212796,37.4733334298351,2538
-113.059999879463,37.4733334298351,2552
-113.059166546129,37.4733334298351,2556
-113.058333212796,37.4733334298351,2563
-113.057499879463,37.4733334298351,2573
-113.05666654613,37.4733334298351,2591
-113.055833212796,37.4733334298351,2616
-113.054999879463,37.4733334298351,2643
-113.05416654613,37.4733334298351,2682
-113.053333212796,37.4733334298351,2720
-113.052499879463,37.4733334298351,2738
-113.05166654613,37.4733334298351,2727
-113.050833212797,37.4733334298351,2701
-113.049999879463,37.4733334298351,2677
-113.04916654613,37.4733334298351,2654
-113.048333212797,37.4733334298351,2641
-113.047499879464,37.4733334298351,2623
-113.04666654613,37.4733334298351,2606
-113.045833212797,37.4733334298351,2598
-113.044999879464,37.4733334298351,2586
-113.04416654613,37.4733334298351,2570
-113.043333212797,37.4733334298351,2556
-113.042499879464,37.4733334298351,2554
-113.041666546131,37.4733334298351,2570
-113.040833212797,37.4733334298351,2591
-113.039999879464,37.4733334298351,2610
-113.039166546131,37.4733334298351,2632
-113.038333212797,37.4733334298351,2659
-113.037499879464,37.4733334298351,2687
-113.036666546131,37.4733334298351,2723
-113.035833212798,37.4733334298351,2757
-113.034999879464,37.4733334298351,2776
-113.034166546131,37.4733334298351,2781
-113.033333212798,37.4733334298351,2778
-113.032499879464,37.4733334298351,2772
-113.031666546131,37.4733334298351,2768
-113.030833212798,37.4733334298351,2764
-113.029999879465,37.4733334298351,2760
-113.029166546131,37.4733334298351,2750
-113.028333212798,37.4733334298351,2736
-113.027499879465,37.4733334298351,2720
-113.026666546132,37.4733334298351,2703
-113.025833212798,37.4733334298351,2691
-113.024999879465,37.4733334298351,2680
-113.024166546132,37.4733334298351,2672
-113.023333212798,37.4733334298351,2652
-113.022499879465,37.4733334298351,2628
-113.021666546132,37.4733334298351,2616
-113.020833212799,37.4733334298351,2643
-113.019999879465,37.4733334298351,2674
-113.019166546132,37.4733334298351,2692
-113.018333212799,37.4733334298351,2704
-113.017499879466,37.4733334298351,2709
-113.016666546132,37.4733334298351,2700
-113.015833212799,37.4733334298351,2693
-113.014999879466,37.4733334298351,2687
-113.014166546132,37.4733334298351,2678
-113.013333212799,37.4733334298351,2689
-113.012499879466,37.4733334298351,2698
-113.011666546133,37.4733334298351,2707
-113.010833212799,37.4733334298351,2720
-113.009999879466,37.4733334298351,2734
-113.009166546133,37.4733334298351,2746
-113.008333212799,37.4733334298351,2758
-113.007499879466,37.4733334298351,2759
-113.006666546133,37.4733334298351,2754
-113.0058332128,37.4733334298351,2749
-113.004999879466,37.4733334298351,2746
-113.004166546133,37.4733334298351,2745
-113.0033332128,37.4733334298351,2743
-113.002499879466,37.4733334298351,2742
-113.001666546133,37.4733334298351,2740
-113.0008332128,37.4733334298351,2735
-112.999999879467,37.4733334298351,2730
-112.999166546133,37.4733334298351,2725
-112.9983332128,37.4733334298351,2715
-112.997499879467,37.4733334298351,2713
-112.996666546134,37.4733334298351,2712
-112.9958332128,37.4733334298351,2709
-112.994999879467,37.4733334298351,2716
-112.994166546134,37.4733334298351,2724
-112.9933332128,37.4733334298351,2724
-112.992499879467,37.4733334298351,2714
-112.991666546134,37.4733334298351,2709
-112.990833212801,37.4733334298351,2707
-112.989999879467,37.4733334298351,2707
-112.989166546134,37.4733334298351,2693
-112.988333212801,37.4733334298351,2676
-112.987499879467,37.4733334298351,2662
-112.986666546134,37.4733334298351,2641
-112.985833212801,37.4733334298351,2619
-112.984999879468,37.4733334298351,2583
-112.984166546134,37.4733334298351,2552
-112.983333212801,37.4733334298351,2515
-112.982499879468,37.4733334298351,2488
-112.981666546135,37.4733334298351,2475
-112.980833212801,37.4733334298351,2468
-112.979999879468,37.4733334298351,2463
-112.979166546135,37.4733334298351,2449
-112.978333212801,37.4733334298351,2430
-112.977499879468,37.4733334298351,2417
-112.976666546135,37.4733334298351,2405
-112.975833212802,37.4733334298351,2377
-112.974999879468,37.4733334298351,2347
-112.974166546135,37.4733334298351,2329
-112.973333212802,37.4733334298351,2308
-112.972499879469,37.4733334298351,2278
-112.971666546135,37.4733334298351,2247
-112.970833212802,37.4733334298351,2227
-112.969999879469,37.4733334298351,2216
-112.969166546135,37.4733334298351,2207
-112.968333212802,37.4733334298351,2206
-112.967499879469,37.4733334298351,2208
-112.966666546136,37.4733334298351,2217
-112.965833212802,37.4733334298351,2223
-112.964999879469,37.4733334298351,2221
-112.964166546136,37.4733334298351,2235
-112.963333212802,37.4733334298351,2268
-112.962499879469,37.4733334298351,2290
-112.961666546136,37.4733334298351,2276
-112.960833212803,37.4733334298351,2256
-112.959999879469,37.4733334298351,2261
