article_id,factor_id,score
32,31240,0.7181609869003296
32,31939,2.0611135959625244
32,31975,2.014167308807373
33,1184,3.745443344116211
33,1942,0.9254078269004822
33,2193,1.5102424621582031
33,2371,4.205103397369385
33,2613,2.43921160697937
33,3300,0.780143678188324
33,3652,0.935366153717041
33,4185,0.7379556894302368
33,4781,9.168684959411621
33,5309,3.119450092315674
33,5563,1.5531760454177856
33,5732,0.6820427179336548
33,6375,3.2305521965026855
33,8476,6.570443153381348
33,9767,1.4238665103912354
33,9824,0.9998059868812561
33,10263,2.969123125076294
33,12744,0.7644546627998352
33,13592,36.66959762573242
33,15480,4.140843868255615
33,15820,1.3747596740722656
33,15955,1.7112704515457153
33,16364,0.622570812702179
33,16394,1.7501448392868042
33,16540,1.3528776168823242
33,16828,3.4759774208068848
33,16844,0.8915813565254211
33,17075,5.4632158279418945
33,17661,1.0867221355438232
33,17701,0.8915698528289795
33,17897,4.918938636779785
33,18861,1.1344456672668457
33,19289,3.0962820053100586
33,19413,1.1718686819076538
33,20126,1.1835459470748901
33,21268,103.7403564453125
33,22623,3.710742473602295
33,24429,1.4165575504302979
33,26004,0.8087091445922852
33,30482,1.0727241039276123
33,31052,2.276719093322754
33,32168,1.6746281385421753
34,1028,3.0071918964385986
34,1729,2.2491226196289062
34,3764,0.8565775156021118
34,7619,0.603950023651123
34,10080,0.4535330832004547
34,10842,1.8045486211776733
34,13592,0.7400647401809692
34,13949,1.9075217247009277
34,16027,2.405667781829834
34,17162,0.6325603723526001
34,20458,5.568262100219727
34,23095,0.8046596050262451
34,23568,0.6496335864067078
34,24584,16.86939239501953
34,24828,0.4180901348590851
34,26937,1.0781207084655762
34,27133,1.468849539756775
34,31048,0.99025559425354
34,31115,1.9806196689605713
35,1790,0.7951825261116028
35,1896,1.0141717195510864
35,3567,6.463392734527588
35,3774,0.8254340887069702
35,3808,0.9247474074363708
35,5178,6.159698486328125
35,7728,0.34751811623573303
35,8830,11.091817855834961
35,8857,4.1264119148254395
35,9824,0.9126622080802917
35,10263,1.3133662939071655
35,11090,1.181194543838501
35,13592,11.845113754272461
35,14330,7.8630781173706055
35,14632,0.7577918767929077
35,15955,5.362026214599609
35,17661,0.47243019938468933
35,18346,0.742829442024231
35,19401,1.3301246166229248
35,19566,1.5412616729736328
35,21268,92.45973205566406
35,28030,1.9719524383544922
35,32632,4.665088176727295
36,1479,4.198153495788574
36,1896,1.8927943706512451
36,2193,33.92821502685547
36,5090,2.436561107635498
36,5154,3.8976612091064453
36,8729,1.4784294366836548
36,9220,0.9054990410804749
36,9824,1.3103761672973633
36,10639,3.127626419067383
36,14993,1.9831228256225586
36,15200,8.189806938171387
36,16902,1.1011805534362793
36,19566,4.8109941482543945
36,20714,0.7673184871673584
36,21268,59.848262786865234
36,22713,0.6136353611946106
36,30409,0.777086615562439
36,32632,4.264580249786377
37,963,2.5696394443511963
37,1028,4.253321647644043
37,1729,2.322406768798828
37,5139,2.908031940460205
37,7093,1.8110216856002808
37,7985,4.058446884155273
37,10842,2.2422738075256348
37,11431,2.1984212398529053
37,13949,9.324422836303711
37,14632,5.86552095413208
37,15066,0.5932674407958984
37,15106,3.5466582775115967
37,15263,2.968789577484131
37,16574,0.5981594324111938
37,18038,2.459956169128418
37,18860,7.458126068115234
37,19199,1.1627485752105713
37,20331,3.5813236236572266
37,22713,2.1691489219665527
37,23568,1.08694326877594
37,24584,1.0964056253433228
37,25648,1.749377727508545
37,26807,0.768861711025238
37,28247,2.9358043670654297
37,28706,1.079616904258728
37,29671,6.202396869659424
37,30409,2.8169198036193848
37,30696,8.572233200073242
37,31048,4.966361999511719
37,31115,41.280582427978516
37,31188,4.39601993560791
38,198,1.0726581811904907
38,5231,11.287030220031738
38,7619,1.8909350633621216
38,9037,0.8564099073410034
38,13814,4.900765419006348
38,13949,31.008949279785156
38,15066,2.942185878753662
38,15106,1.330299735069275
38,15843,1.131140112876892
38,15929,4.582202911376953
38,16403,1.2966796159744263
38,16413,2.1538448333740234
38,17444,5.363987922668457
38,18038,7.700605869293213
38,18113,0.7711388468742371
38,20126,8.420260429382324
38,20331,2.335679292678833
38,20971,1.1716036796569824
38,24584,4.306171417236328
38,28247,7.534846305847168
38,29894,1.0313767194747925
38,31115,12.807621955871582
38,31930,57.62744903564453
38,32370,4.436514854431152
39,1790,0.9334465265274048
39,7619,0.788731575012207
39,10842,1.3062160015106201
39,13592,0.7498449087142944
39,13949,1.8910589218139648
