article_id,UMAP1,UMAP2
79,-3.2578408226601954,-4.621100133202447
80,-1.9766301617257471,-2.5072533543328173
81,1.031510044611228,0.6540654395600431
82,-0.25084946604894354,0.3719293122073286
83,3.0679133429892187,-2.5342268402794725
84,0.09678160098863886,0.3315468002935522
85,-3.7194079861276026,-4.273567860863579
86,0.3851200833685522,0.6204471086045378
87,2.565869142092002,2.318139607169258
88,-2.9767972931496973,1.1000133101721876
89,2.531738568819297,0.295653382398712
90,4.427093793428671,4.588366324164497
91,-2.313128660642373,-3.595956033013237
92,2.5120094313986425,4.4017906729956735
93,-1.797275494062173,0.06736373350821667
94,-1.9104120239846583,1.464701706626045
95,4.388404656923544,4.974984938361274
96,5.642803479707968,1.088550264098274
97,3.8457329764731054,4.288877064444648
98,2.0615392222769384,-3.3994755203942186
99,-1.6288393244378443,0.9755198900481337
100,0.4893984094030981,0.7751480881949537
101,1.756205369508994,-2.927848761818779
102,3.3614593043692236,4.675180250861274
103,-0.5108476869993086,-5.294716065667046
104,2.476628591097129,-0.9489721710900194
105,3.6249554648764257,5.793123537757026
106,4.041775514162314,4.0523503367682565
107,-3.1305798992745753,2.307369047858345
108,-1.6708936199777003,-3.1505767758110887
109,-3.1390168175332422,-4.783043092034234
110,3.632695485628379,6.264801317908393
111,-3.640945623838174,3.6851854865332716
112,-0.4626278013222094,-8.18952245070733
113,1.8829763427145605,2.4027866666098707
114,6.2296288504965425,0.9623830859442823
115,3.639989663637412,6.290526682593452
116,2.243134547746909,-3.497707789681328
117,-3.8939053520791407,-4.554451173088921
118,6.0255930915243745,1.0369098131438368
119,-3.692581127607095,-5.297641461632622
120,2.422924806154502,-1.778650468132866
121,-0.6903132453791971,-2.9687506611565477
122,-3.514589022123086,1.882551604964363
123,3.3458838954336767,-2.7622868473748095
124,-0.9158630177609797,-2.954715436241997
125,6.319404412782919,0.9175388161917799
126,4.2992136969931245,3.4040151183386915
127,-3.09628743978666,2.565998846747505
128,2.669817258394492,-2.5270533020714647
129,-2.846221397840249,-4.689416592858208
130,-5.335899065458047,3.3455148284216993
131,-3.7092518314950342,0.9058693294306868
132,-0.42390763314889623,3.9756165091773146
133,4.881370355165732,0.957617933013069
134,4.022030164278281,0.35302385137282544
135,2.463769723451865,0.2543978785058134
136,0.042020846880209906,-4.732970898888482
137,2.258827258623374,4.283506209113227
138,2.7700398459799414,-2.350115721962822
139,5.105341245210898,6.429352099158393
140,1.614303161180747,0.6482599173565977
141,-5.309954355680215,4.829486662604438
142,6.864817906893027,5.9487455432196725
143,3.160523463762534,3.3234394137641066
144,5.019440938509238,0.949575210072624
145,-2.610081146680581,-4.64660138442315
146,-2.8965382084481592,4.44695764229499
147,0.3831117048628454,0.5150971096833818
148,0.5971282019980078,0.6335036699553602
149,3.8886287703879003,0.35361822889052563
150,2.5717554583914404,-2.0395860131005175
151,2.276912976778281,-1.4461138899544603
152,0.9640919461615209,0.4715831541349762
153,0.2344835892088537,1.1410353128691786
154,3.249866773165,-2.6227442677239305
155,15.531822015321982,1.3593827430983656
156,-2.286803434812295,-5.274627869866265
157,4.309730817354453,4.443183714606391
158,0.12793247846437739,1.3925145213385695
159,2.208151628053916,1.2232351844092482
160,-1.8434304699532862,-2.841330950997246
161,1.7651391520865087,-0.7400835211495287
162,-0.5339442391179676,-3.359068339608086
163,-1.2697423205010767,-3.9229485447625048
164,-0.32997396143602087,0.9375038091918104
165,-5.268007467710245,4.747583681799995
166,2.7608569159872656,-1.540873711846245
167,-1.6612081036202784,-2.622083848259819
168,-1.4575650796525355,-1.8212894852379686
